	$t$(s)	$q$ = 3.450	$q$ = 3.476	$q$ = 3.503	$q$ = 3.530	$q$ = 3.557
0	1e-06	0.0186344004649557	0.01839897553574821	0.01816457812271498	0.017931169425579468	0.01769871254261938
1	1.577386658866742e-06	0.018634400464955344	0.018398975535748777	0.018164578122715356	0.01793116942557986	0.01769871254261928
2	2.4881486715707884e-06	0.0186344004649553	0.01839897553574901	0.018164578122715425	0.017931169425580627	0.017698712542619534
3	3.924772519812769e-06	0.01863440046495609	0.01839897553574797	0.018164578122714735	0.017931169425580862	0.017698712542618858
4	6.1908838118394665e-06	0.01863440046495496	0.018398975535748145	0.018164578122715002	0.017931169425579905	0.017698712542618983
5	9.765417531389677e-06	0.01863440046495618	0.018398975535748725	0.018164578122714593	0.017931169425579516	0.017698712542619413
6	1.540383933227747e-05	0.01863440046495561	0.018398975535748825	0.018164578122715283	0.01793116942557946	0.01769871254261877
7	2.4297810658061313e-05	0.01863440046495536	0.018398975535748728	0.018164578122714492	0.01793116942557972	0.01769871254261888
8	3.8327042371696044e-05	0.018634400464955216	0.018398975535748752	0.018164578122714894	0.01793116942557969	0.017698712542618237
9	6.0456565310933676e-05	0.01863440046495566	0.018398975535748516	0.01816457812271493	0.017931169425580352	0.017698712542618837
10	9.536337956237283e-05	0.01863440046495566	0.01839897553574791	0.018164578122714752	0.017931169425579478	0.017698712542619455
11	0.00015042492266613224	0.018634400464955507	0.018398975535749	0.018164578122715457	0.017931169425579322	0.01769871254261921
12	0.00023727826617461837	0.0186344004649554	0.018398975535748652	0.01816457812271483	0.01793116942557973	0.01769871254261897
13	0.0003742795715028752	0.018634400464955007	0.018398975535747947	0.01816457812271496	0.017931169425579162	0.017698712542618733
14	0.0005903836027749967	0.018634400464955476	0.01839897553574838	0.01816457812271524	0.01793116942558006	0.01769871254261926
15	0.0009312632186309618	0.018634400464955618	0.018398975535749023	0.01816457812271558	0.017931169425580144	0.017698712542619278
16	0.0014689621769617823	0.018634400464956825	0.018398975535749845	0.018164578122716282	0.01793116942558141	0.017698712542620284
17	0.0023171213403193644	0.018634400464961377	0.018398975535753696	0.01816457812272041	0.01793116942558373	0.017698712542623653
18	0.003654996289195189	0.01863440046497872	0.018398975535770273	0.018164578122734823	0.017931169425598213	0.017698712542636576
19	0.005765342384783946	0.018634400465047423	0.018398975535832807	0.01816457812279279	0.01793116942565181	0.017698712542685582
20	0.009094174161557172	0.018634400465316187	0.0183989755360812	0.01816457812302158	0.017931169425863706	0.017698712542880187
21	0.014345028995850922	0.018634400466372623	0.01839897553705461	0.018164578123919545	0.017931169426691592	0.017698712543644888
22	0.022627657359111864	0.01863440047051639	0.0183989755408755	0.018164578127442675	0.017931169429940046	0.017698712546642157
23	0.03569256483967091	0.01863440048678229	0.018398975555871718	0.01816457814127149	0.017931169442695495	0.017698712558409126
24	0.05630097559883305	0.0186344005506212	0.018398975614726674	0.01816457819554424	0.017931169492753713	0.017698712604590477
25	0.08880840779078142	0.01863440080117375	0.01839897584571988	0.018164578408553136	0.017931169689222037	0.01769871278584332
26	0.14008519764437583	0.018634401784534568	0.018398976752315853	0.01816457924456546	0.0179311704603172	0.017698713497215593
27	0.22096852186894916	0.018634405644003087	0.018398980310500718	0.01816458252572335	0.01793117348668708	0.017698716289193894
28	0.34855279842558506	0.01863442079153749	0.018398994275563317	0.018164595403520663	0.017931185364503055	0.017698727247070795
29	0.5498025341471866	0.018634480242166827	0.01839904908525787	0.018164645945946942	0.01793123198222704	0.017698770254245145
30	0.8672511823748986	0.018634713572355098	0.018399264200836426	0.018164844313468324	0.017931414946186035	0.01769893904761942
31	1.3679904449645754	0.018635629341313235	0.01840010848109361	0.01816562286103597	0.01793213303796076	0.017699601522961583
32	2.1578498773442996	0.018639223523437148	0.018403422087131402	0.01816867848159471	0.01793495138400519	0.017702201587426712
33	3.4037636083601335	0.01865332984648525	0.01841642721687217	0.018180671080596067	0.017946012737087916	0.01771240623728633
34	5.369051305763408	0.018708693582955235	0.018467469082202693	0.018227739044697017	0.017989425815709083	0.017752456986331933
35	8.46906990048226	0.018748487569712875	0.018668755260900612	0.018413405139527623	0.018160724262728807	0.017910536393463745
36	13.358997874030603	0.019676018228079115	0.019331641179804068	0.018995279639870043	0.018667998250892576	0.01834593744764768
37	21.072305022325086	0.02303326400362079	0.022416915657250243	0.021834011231614138	0.021286289950882886	0.02076328761921962
38	33.23917281378623	0.036130948332443256	0.034499611787614334	0.03298094442025562	0.031566993483430186	0.030249383754979
39	52.43102774823251	0.08711430377514646	0.0815576640525693	0.07642054419963468	0.07166998026581102	0.06727592189602831
40	82.70400368073409	0.27581086978036995	0.25699853722959937	0.23939796964292465	0.22296179416750214	0.20763681047092783
41	130.45619204085614	0.6947064158470593	0.6764625343374749	0.6550115128163141	0.6310226863420562	0.6051341517289253
42	205.7798568918037	0.4231656004928258	0.45109934788834594	0.479667500388083	0.5086114467846665	0.537613135759564
43	324.5944009246392	0.11905874496616713	0.12878541780393638	0.1392507752786684	0.1505019224496516	0.16258693164198437
44	512.0108775613694	0.030644507616124375	0.0331903049142533	0.03593975382923479	0.03890851075356417	0.042113285146561846
45	807.6391274599553	0.007819933699453586	0.008470780871751559	0.009173939071161142	0.009933374331780476	0.010753770081601891
46	1273.9591848341122	0.0019932788871914724	0.002159033066466942	0.0023383784352199147	0.002532003720209127	0.0027411597277360424
47	2009.5262220980828	0.0005077605414469614	0.0005501667203722492	0.000595947841856268	0.0006466778999290154	0.0007004915057248859
48	3169.799853380395	0.00012958238621763797	0.00014027907631062187	0.00015023358471325158	0.0001651226860169939	0.0001800566350044822
49	5000.0	3.5738711196205215e-05	3.714166937853704e-05	3.5858533642753916e-05	4.703927722074932e-05	4.7622259980119876e-05
