	$t$(s)	$q$ = 3.450	$q$ = 3.476	$q$ = 3.503	$q$ = 3.530	$q$ = 3.557
30	0.8672511823748986	0.695992536082135	0.6963895940486575	0.6967814658624948	0.6971682080684867	0.6975498768909089
31	1.3679904449645754	0.6959925284929153	0.6963895872568228	0.6967814597829669	0.6971682026254165	0.6975498720166569
32	2.1578498773442996	0.6959924987071391	0.6963895606005684	0.6967814359223292	0.6971681812627091	0.6975498528864126
33	3.4037636083601335	0.6959923818075912	0.6963894559831836	0.6967813422766949	0.697168097420544	0.697549777805879
34	5.369051305763408	0.6959919230473228	0.6963890454199383	0.696780974768756	0.6971677683837889	0.6975494831522454
35	8.46906990048226	0.6959901231931102	0.6963874346099358	0.696779532843761	0.6971664773693065	0.6975483270176517
36	13.358997874030603	0.695983069567156	0.6963811211226972	0.6967738806956291	0.6971614162779887	0.6975437942832418
37	21.072305022325086	0.6959533905030263	0.6963543834283963	0.696749777918135	0.6971396745878041	0.6975260784904536
38	33.23917281378623	0.695846726666833	0.6962586202310395	0.6966637933053402	0.697062461456679	0.6974548236309794
39	52.43102774823251	0.695466926278854	0.6959156433050597	0.6963542275655306	0.6967831690022358	0.6972029419812354
40	82.70400368073409	0.6943867247119636	0.6949170939769064	0.6954331321117874	0.6959352102158872	0.6964237428528696
41	130.45619204085614	0.6929454763404547	0.6934851829890167	0.6940204936452146	0.694550563523459	0.6950745878759335
42	205.7798568918037	0.6931549739241667	0.6935791874396984	0.6940020579494053	0.6944238613875371	0.6948448246458129
43	324.5944009246392	0.6941165012924538	0.6945249254249823	0.6949272178266102	0.6953235650216856	0.6957141629416324
44	512.0108775613694	0.6945674542702339	0.6949905744851679	0.6954072542166979	0.6958175728665824	0.696221610345676
45	807.6391274599553	0.6947028854111152	0.6951323152457707	0.6955555020022643	0.6959725377836266	0.6963834906862663
46	1273.9591848341122	0.6947367577374424	0.6951702615046313	0.695595345369122	0.6960143517901555	0.6964273591001244
47	2009.5262220980828	0.6947488392144426	0.6951805477490746	0.695606121652071	0.6960256410440341	0.6964391851686199
48	3169.799853380395	0.6947512090005374	0.6951830396933506	0.6956087414714066	0.6960283946973345	0.6964420788659139
49	5000.0	0.6947518132320257	0.695183675109904	0.6956094095378276	0.6960290969411748	0.6964428168799341
